INDEX_NR,OPID,OPERATOR,ATYPE,AMA,AMO,EMA,EMO,AC_CLASS,AC_MASS,NUM_ENGS,TYPE_ENG,ENG_1_POS,ENG_2_POS,ENG_3_POS,ENG_4_POS,REG,FLT,REMAINS_COLLECTED,REMAINS_SENT,INCIDENT_DATE,INCIDENT_MONTH,INCIDENT_YEAR,TIME_OF_DAY,TIME,AIRPORT_ID,AIRPORT,STATE,FAAREGION,ENROUTE,RUNWAY,LOCATION,HEIGHT,SPEED,DISTANCE,PHASE_OF_FLT,DAMAGE,STR_RAD,DAM_RAD,STR_WINDSHLD,DAM_WINDSHLD,STR_NOSE,DAM_NOSE,STR_ENG1,DAM_ENG1,STR_ENG2,DAM_ENG2,STR_ENG3,DAM_ENG3,STR_ENG4,DAM_ENG4,INGESTED,STR_PROP,DAM_PROP,STR_WING_ROT,DAM_WING_ROT,STR_FUSE,DAM_FUSE,STR_LG,DAM_LG,STR_TAIL,DAM_TAIL,STR_LGHTS,DAM_LGHTS,STR_OTHER,DAM_OTHER,OTHER_SPECIFY,EFFECT,EFFECT_OTHER,SKY,PRECIP,SPECIES_ID,SPECIES,BIRDS_SEEN,BIRDS_STRUCK,SIZE,WARNED,COMMENTS,REMARKS,AOS,COST_REPAIRS,COST_OTHER,COST_REPAIRS_INFL_ADJ,COST_OTHER_INFL_ADJ,REPORTED_NAME,REPORTED_TITLE,REPORTED_DATE,SOURCE,PERSON,NR_INJURIES,NR_FATALITIES,LUPDATE,TRANSFER,INDICATED_DAMAGE
10463,MIL,MILITARY,KC-135R,,,,,A,,,,,,,,,,FALSE,FALSE,5/6/2006,5,2006,Night,2115,KBGR,BANGOR INTL,ME,ANE,,,,1200,180,,Approach,E,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,UNK,Unknown bird or bat,,,Medium,,SOURCE = BASH NR xxxxxx,,0,,0,,0,,,,BASH,,,,10/21/2009,FALSE,FALSE
12194,MIL,MILITARY,UNKNOWN,,,,,,,,,,,,,,,FALSE,FALSE,6/24/2008,6,2008,Day,1050,KGPT,GULFPORT BILOXI REGIONAL,MS,ASO,,,,,140,,Approach,E,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,UNK,Unknown bird or bat,,,Medium,,SOURCE = BASH NR xxxxxx,,,,0,,0,Deleted,Deleted,,BASH,,,,10/21/2009,FALSE,FALSE
12195,MIL,MILITARY,UNKNOWN,,,,,,,,,,,,,,,FALSE,FALSE,6/24/2008,6,2008,Day,1600,KTOL,TOLEDO EXPRESS ARPT,OH,AGL,,,,,160,,Approach,E,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Fuel Tanks Fuel Tanks,,,,,ZX303,Savannah sparrow,,,Small,,SOURCE = BASH NR xxxxxx,,,,0,,0,Deleted,Deleted,,BASH,,,,10/21/2009,FALSE,FALSE
1219,MIL,MILITARY,F-16C,561,,,,A,,,,,,,,,,TRUE,TRUE,7/24/1997,7,1997,Day,1155,KSUX,SIOUX GATEWAY ARPT,IA,ACE,,,,400,200,,Approach,N,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Fuel Tanks,,,,,K3302,Red-tailed hawk,1,1,Medium,,SOURCE = BASH NR xxxxx,"REMARKS -  ;  AIRCRAFT -  F - 16 - C;  IMPACT -  LANDING GEAR;  NUMBER OF BIRDS (S, F, or Z) -  S",,,,,,Deleted,Deleted,5/19/2000,BASH,,,,10/21/2009,FALSE,FALSE
12200,MIL,MILITARY,UNKNOWN,,,,,,,,,,,,,,,FALSE,FALSE,6/25/2008,6,2008,Day,1208,KSPS,SHEPPARD AIR FORCE BASE,TX,ASW,,,,,180,,Climb,E,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,K3305,Swainson's hawk,,,Medium,,SOURCE = BASH NR xxxxxx,,,1215,0,1386,0,Deleted,Deleted,,BASH,,,,10/21/2009,FALSE,FALSE
11580,MIL,MILITARY,C-5,561,,,,A,,,,,,,,,,FALSE,FALSE,10/13/2007,10,2007,Day,1200,KCEF,WESTOVER ARB/METRO ARPT,MA,ANE,,,,,,,Take-off run,E,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,ZS008,Common yellowthroat,,,Small,,SOURCE = BASH NR xxxxxx,,,,0,,0,Deleted,Deleted,,BASH,,,,10/21/2009,FALSE,FALSE
11582,MIL,MILITARY,UNKNOWN,,,,,,,,,,,,,,,FALSE,FALSE,10/6/2007,10,2007,Day,1700,KCHS,CHARLESTON AFB/INTL ARPT,SC,ASO,,,,,,,Take-off run,E,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,ZT001,Eastern meadowlark,,,Small,,SOURCE = BASH NR xxxxxx,,,,0,,0,Deleted,Deleted,,BASH,,,,10/21/2009,FALSE,FALSE
11584,MIL,MILITARY,C-135,148,,,,A,,,,,,,,,,FALSE,FALSE,5/20/2008,5,2008,Night,2130,KBGR,BANGOR INTL,ME,ANE,,,,,150,,Approach,E,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,UNK,Unknown bird or bat,,,Medium,,SOURCE = BASH NR xxxxxx,,,,0,,0,Deleted,Deleted,,BASH,,,,10/21/2009,FALSE,FALSE
11587,MIL,MILITARY,C-135,148,,,,A,,,,,,,,,,FALSE,FALSE,5/16/2008,5,2008,Day,1210,KMEI,KEY FLD,MS,ASO,,,,,180,,Take-off run,E,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,T1002,Chimney swift,,,Small,,SOURCE = BASH NR xxxxxx,,,,0,,0,Deleted,Deleted,,BASH,,,,10/21/2009,FALSE,FALSE
1158,MIL,MILITARY,F-16B,561,,,,A,,,,,,,,,,FALSE,FALSE,11/5/1990,11,1990,Night,1700,KLMT,KLAMATH FALLS INTL,OR,ANM,,,,2500,240,,Approach,N,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,UNKBM,Unknown bird - medium,2-10,2-10,Medium,,SOURCE = BASH NR xxxxx,"REMARKS -  ;  AIRCRAFT -  AF - 16 - B;  IMPACT -  RIGHT WING;  NUMBER OF BIRDS (S, F, or Z) -  F",,,,,,Deleted,Deleted,5/19/2000,BASH,,,,10/21/2009,FALSE,FALSE
12428,MIL,MILITARY,UNKNOWN,,,,,,,,,,,,,,,FALSE,FALSE,8/19/2008,8,2008,Night,2215,KYNG,YOUNGSTOWN-WARREN RGNL ARPT,OH,AGL,,,,,115,,Landing,E,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,UNK,Unknown bird or bat,,,Medium,,SOURCE = BASH NR xxxxxx,,,,0,,0,Deleted,Deleted,,BASH,,,,10/21/2009,FALSE,FALSE
14044,MIL,MILITARY,UNKNOWN,,,,,,,,,,,,,,,FALSE,FALSE,10/29/2009,10,2009,Day,1130,KSPS,SHEPPARD AIR FORCE BASE,TX,ASW,,,,,,,Landing,E,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,ZT001,Eastern meadowlark,,,Small,,SOURCE = BASH NR xxxxxx,,,,0,,0,Deleted,Deleted,,BASH,,,,5/28/2010,FALSE,FALSE
14045,MIL,MILITARY,UNKNOWN,,,,,,,,,,,,,,,FALSE,FALSE,10/29/2009,10,2009,Day,2300,KPMD,PALMDALE REGIONAL ARPT,CA,AWP,,,,,,,Take-off run,E,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Antenna Skin,,,,,YH004,Horned lark,,,Small,,SOURCE = BASH NR xxxxxx,,,,0,,0,Deleted,Deleted,,BASH,,,,5/28/2010,FALSE,FALSE
14049,MIL,MILITARY,UNKNOWN,,,,,,,,,,,,,,,FALSE,FALSE,10/28/2009,10,2009,Day,830,KLCK,RICKENBACKER INTL,OH,AGL,,,,,,,Approach,E,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,ZS009,Yellow-rumped warbler,,,Small,,SOURCE = BASH NR xxxxxx,,,,0,,0,Deleted,Deleted,,BASH,,,,5/28/2010,FALSE,FALSE
1404,MIL,MILITARY,C-130E,561,,,,A,,,,,,,,70-1270,,FALSE,FALSE,12/1/1998,12,1998,Day,1500,KAGS,BUSH FLD,GA,ASO,,,,3500,140,,Approach,N,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,UNKBM,Unknown bird - medium,1,1,Medium,,SOURCE = BASH NR xxxxx,"REMARKS -  GJGA20301335;  AIRCRAFT -  C - 130 - E;  IMPACT -  #1 PROP;  NUMBER OF BIRDS (S, F, or Z) -  S",,,,,,Deleted,Deleted,5/19/2000,BASH,,,,10/21/2009,FALSE,FALSE
1308,MIL,MILITARY,A-10A,345,,22,,A,,,,,,,,,,TRUE,TRUE,7/23/1991,7,1991,Day,1745,KMYR,MYRTLE BEACH INTL,SC,ASO,,,,100,150,,Approach,N,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,ZT101,Red-winged blackbird,1,1,Small,,SOURCE = BASH NR xxxxx,"REMARKS -  ;  AIRCRAFT -  A - 10 - ;  IMPACT -  RIGHT MAIN STRUT;  NUMBER OF BIRDS (S, F, or Z) -  S",,,,,,Deleted,Deleted,5/19/2000,BASH,,,,10/21/2009,FALSE,FALSE
1309,MIL,MILITARY,T-37B,,,,,,,,,,,,,,,FALSE,FALSE,7/24/1991,7,1991,Day,1020,KIWA,PHOENIX-MESA GATEWAY,AZ,AWP,,,,200,200,,Approach,N,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,UNKBM,Unknown bird - medium,1,1,Medium,,SOURCE = BASH NR xxxxx,"REMARKS -  ;  AIRCRAFT -  T - 37 - B;  IMPACT -  NOSE;  NUMBER OF BIRDS (S, F, or Z) -  S",,,,,,Deleted,Deleted,5/19/2000,BASH,,,,10/21/2009,FALSE,FALSE
13107,MIL,MILITARY,UNKNOWN,,,,,,,,,,,,,,,FALSE,FALSE,8/31/2009,8,2009,Day,1120,KABQ,ALBUQUERQUE INTL,NM,ASW,,,,,80,,Approach,E,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,UNK,Unknown bird or bat,,,Medium,,SOURCE = BASH NR xxxxxx,,,,0,,0,Deleted,Deleted,,BASH,,,,10/21/2009,FALSE,FALSE
1310,MIL,MILITARY,C-130H,561,,,,A,,,,,,,,,,FALSE,FALSE,7/25/1991,7,1991,Day,1200,KILG,NEW CASTLE COUNTY,DE,AEA,,,,0,150,0,Take-off run,N,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,UNK,Unknown bird or bat,,,Medium,,SOURCE = BASH NR xxxxx,"REMARKS -  BPO;  AIRCRAFT -  C - 130 - H;  IMPACT -  RIGHT SIDE FUSELAGE;  NUMBER OF BIRDS (S, F, or Z) -",,,,,,Deleted,Deleted,5/19/2000,BASH,,,,10/21/2009,FALSE,FALSE
11330,MIL,MILITARY,KC-135R,,,,,A,,,,,,,,,,FALSE,FALSE,8/13/2007,8,2007,Dusk,1940,KLCK,RICKENBACKER INTL,OH,AGL,,,,,110,,Take-off run,E,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,ZD102,Cedar waxwing,,,Small,,SOURCE = BASH NR xxxxxx,,,,0,,0,Deleted,Deleted,,BASH,,,,10/21/2009,FALSE,FALSE
11334,MIL,MILITARY,C-130H,561,,,,A,,,,,,,,,,FALSE,FALSE,8/14/2007,8,2007,Day,1800,4G4,YOUNGSTOWN ELSER METRO,OH,AGL,,,,,120,,Take-off run,E,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,UNK,Unknown bird or bat,,,Medium,,SOURCE = BASH NR xxxxxx,,,,0,,0,Deleted,Deleted,,BASH,,,,10/21/2009,FALSE,FALSE
11335,MIL,MILITARY,TC-135W,,,,,A,,,,,,,,,,FALSE,FALSE,8/14/2007,8,2007,Day,1015,KLNK,LINCOLN ARPT,NE,ACE,,,,,165,,Landing Roll,E,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,UNK,Unknown bird or bat,,,Medium,,SOURCE = BASH NR xxxxxx,,,,0,,0,Deleted,Deleted,,BASH,,,,10/21/2009,FALSE,FALSE
11336,MIL,MILITARY,EC-130J,33A,,,,B,,,,,,,,,,FALSE,FALSE,8/14/2007,8,2007,Day,1130,KMDT,HARRISBURG INTL,PA,AEA,,,,,170,,Take-off run,E,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,UNK,Unknown bird or bat,,,Medium,,SOURCE = BASH NR xxxxxx,,,,0,,0,Deleted,Deleted,,BASH,,,,10/21/2009,FALSE,FALSE
12202,MIL,MILITARY,UNKNOWN,,,,,,,,,,,,,,,FALSE,FALSE,6/26/2008,6,2008,Day,1730,KSTJ,ROSECRANS MEMORIAL ARPT,MO,ACE,,,,,115,,Landing,E,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,UNK,Unknown bird or bat,,,Medium,,SOURCE = BASH NR xxxxxx,,,,0,,0,Deleted,Deleted,,BASH,,,,10/21/2009,FALSE,FALSE
1220,MIL,MILITARY,KC-135R,148,,,,A,,,,,,,,,,FALSE,FALSE,7/29/1997,7,1997,Dusk,2230,KPSM,PEASE INTL TRADEPORT,NH,ANE,,,,0,150,0,Take-off run,N,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,UNK,Unknown bird or bat,2-10,2-10,Medium,,SOURCE = BASH NR xxxxx,"REMARKS -  ;  AIRCRAFT -  KC - 135 - R;  IMPACT -  ;  NUMBER OF BIRDS (S, F, or Z) -  F",,,,,,Deleted,Deleted,5/19/2000,BASH,,,,10/21/2009,FALSE,FALSE
13835,MIL,MILITARY,UNKNOWN,,,,,,,,,,,,,,,FALSE,FALSE,3/13/2010,3,2010,Day,1600,KADW,ANDREWS AIR FORCE BASE,MD,AEA,,,,,,,Landing,E,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,UNK,Unknown bird or bat,,,Medium,,SOURCE = BASH NR xxxxxx,,,,0,,0,Deleted,Deleted,,BASH,,,,5/28/2010,FALSE,FALSE
1437,MIL,MILITARY,C-130H,561,,,,A,,,,,,,,,,FALSE,FALSE,8/12/1992,8,1992,Dusk,1940,KLCK,RICKENBACKER INTL,OH,AGL,,,,0,105,0,Landing Roll,N,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,UNK,Unknown bird or bat,1,1,Medium,,SOURCE = BASH NR xxxxx,"REMARKS -  ;  AIRCRAFT -  C - 130 - H;  IMPACT -  WINDSHIELD;  NUMBER OF BIRDS (S, F, or Z) -  S",,,,,,Deleted,Deleted,5/19/2000,BASH,,,,10/21/2009,FALSE,FALSE
1456,MIL,MILITARY,C-9,,,,,A,,,,,,,,,,FALSE,FALSE,8/28/1997,8,1997,Day,1223,KAGS,BUSH FLD,GA,ASO,,,,,,0,Landing Roll,N,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Unknown,,,,,UNK,Unknown bird or bat,2-10,2-10,Medium,,SOURCE = BASH NR xxxxx,"REMARKS -  ;  AIRCRAFT -  C - 9 - ;  IMPACT -  UNK;  NUMBER OF BIRDS (S, F, or Z) -  F",,,,,,Deleted,Deleted,5/19/2000,BASH,,,,10/21/2009,FALSE,FALSE
1457,MIL,MILITARY,KC-135E,148,,,,A,,,,,,,,,,FALSE,FALSE,9/2/1997,9,1997,Day,1420,KBGR,BANGOR INTL,ME,ANE,,,,,,,Approach,N,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,UNK,Unknown bird or bat,1,1,Medium,,SOURCE = BASH NR xxxxx,"REMARKS -  ;  AIRCRAFT -  KC - 135 - E;  IMPACT -  #4 ENGINE;  NUMBER OF BIRDS (S, F, or Z) -  S",,,,,,Deleted,Deleted,5/19/2000,BASH,,,,10/21/2009,FALSE,FALSE
1458,MIL,MILITARY,MC-130P,,,,,A,,,,,,,,,,FALSE,FALSE,9/5/1997,9,1997,Night,130,KABQ,ALBUQUERQUE INTL,NM,ASW,,,,1000,200,,Approach,N,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,UNKBM,Unknown bird - medium,1,1,Medium,,SOURCE = BASH NR xxxxx,"REMARKS -  NO DAMAGE.      #821;  AIRCRAFT -  MC - 130 - P;  IMPACT -  COPILOT'S SWING WINDOW;  NUMBER OF BIRDS (S, F, or Z) -  S",,,,,,Deleted,Deleted,5/19/2000,BASH,,,,10/21/2009,FALSE,FALSE
1459,MIL,MILITARY,KC-135R,148,,,,A,,,,,,,,,,FALSE,FALSE,3/5/1993,3,1993,Night,0,KMER,CASTLE ARPT,CA,AWP,,,,2500,180,,Approach,N,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,UNKBM,Unknown bird - medium,1,1,Medium,,SOURCE = BASH NR xxxxx,"REMARKS -  ;  AIRCRAFT -  KC - 135 - R;  IMPACT -  RT FWD FUSELAGE;  NUMBER OF BIRDS (S, F, or Z) -  S",,,,,,Deleted,Deleted,5/19/2000,BASH,,,,10/21/2009,FALSE,FALSE
1460,MIL,MILITARY,T-37B,,,,,,,,,,,,,,,TRUE,TRUE,3/7/1993,3,1993,Day,1630,KLBB,LUBBOCK PRESTON SMITH INTL ARPT,TX,ASW,,,,200,150,,Climb,N,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,YH004,Horned lark,2-10,2-10,Small,,SOURCE = BASH NR xxxxx,"REMARKS -  FOUND ON POST FLIGHT WALK-A-ROUND.;  AIRCRAFT -  T - 37 - B;  IMPACT -  #2 ENGINE;  NUMBER OF BIRDS (S, F, or Z) -  F",,,,,,Deleted,Deleted,5/19/2000,BASH,,,,10/21/2009,FALSE,FALSE
15760,MIL,MILITARY,T-1,748,,,,A,,2,D,,,,,,,FALSE,FALSE,11/3/2011,11,2011,,1045,6D6,GREENVILLE MUNICIPAL,MI,AGL,,,,10,,,Take-off run,E,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,YH004,Horned lark,,,Small,,SOURCE = BASH NR xxxxxx,,,,,,,Deleted,Deleted,,BASH,,,,9/11/2012,FALSE,FALSE
15761,MIL,MILITARY,C-130,561,12,,,A,4,4,C,4,4,4,4,,,FALSE,FALSE,11/3/2011,11,2011,,1830,KHSA,STENNIS INTL ARPT,MS,ASO,,,,0,,,Take-off run,E,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,O2,"Pigeons, doves",,,Small,,SOURCE = BASH NR xxxxxx,,,,,,,Deleted,Deleted,,BASH,,,,9/11/2012,FALSE,FALSE
15768,MIL,MILITARY,C-135,148,,,,A,,,,,,,,,,FALSE,FALSE,11/3/2011,11,2011,,230,KAXS,ALTUS/QUARTZ MOUNTAIN RGNL ARPT,OK,ASW,,,,,,,Approach,E,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,R2004,Short-eared owl,,,Small,,SOURCE = BASH NR xxxxxx,,,,,,,Deleted,Deleted,,BASH,,,,9/11/2012,FALSE,FALSE
1576,MIL,MILITARY,T-38A,,,,,A,,,,,,,,,,FALSE,FALSE,12/11/1990,12,1990,Day,1456,KIWA,PHOENIX-MESA GATEWAY,AZ,AWP,,,,300,300,,Climb,N,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,UNKBM,Unknown bird - medium,1,1,Medium,,SOURCE = BASH NR xxxxx,"REMARKS -  ;  AIRCRAFT -  T - 38 - ;  IMPACT -  CANOPY;  NUMBER OF BIRDS (S, F, or Z) -  S",,,,,,Deleted,Deleted,5/19/2000,BASH,,,,10/21/2009,FALSE,FALSE
